token_id,collection_name,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,timestamp
4574,BoredApeYachtClub,73.12,85.39599999999996,underpriced,Bored Cigarette,Yellow,Golden Brown,Black T,Coins,S&m Hat,Gold Hoop,https://lh3.googleusercontent.com/c9rEb5E_eh8KAhnRbt4qHQBtlcs5F14wFlGYmXZFtkwTZiyniofh4NJjcBrJV3OTAhAxXuU3nQ0huJ2S1arjPdqe3UaQfa6yHNOg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:45:31.274484
4602,BoredApeYachtClub,216.9,251.90149999999994,underpriced,Bored Unshaven Pipe,Purple,Black,Leather Jacket,Bloodshot,Bowler,Silver Stud,https://lh3.googleusercontent.com/394yKpyoXgovbDalJ3oQn0UQchS54xjD6HG6eZc2MQrjLKmuQK2TBY5a6anvyWingUSnN9POdHHhb1jiCYPdyKcW6_Jdpt_3ao9-NQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:18.910212
4608,BoredApeYachtClub,84.3,114.82649999999998,underpriced,Jovial,Aquamarine,Robot,Caveman Pelt,Bloodshot,Baby's Bonnet,,https://lh3.googleusercontent.com/J6fDs6vGrYdvPwqfoLBpWjZYzompkVHdMIV-ZZtKN3Wkx3cHb9WkgIBExdRn2AjeuDX9JpFLC5nasCMZ1wORwAYz7mSVcfAYd715hA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:28.376433
4609,BoredApeYachtClub,88.0,102.874,underpriced,Bored,Yellow,Tan,Service,Heart,,,https://lh3.googleusercontent.com/qqzwTt7-2XkLbdjBcOQDHxwlZDTN6Bgjwx5XpWAZDPguAQtUMqdtDBxGTqh6j44Il_XbPJr0-xmTtq6sbejWgiJ3FGkqS8Ay9XYejFw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:30.115900
4611,BoredApeYachtClub,85.5,90.23599999999999,underpriced,Bored Unshaven,Purple,Death Bot,Navy Striped Tee,3d,S&m Hat,,https://lh3.googleusercontent.com/dpy9CRkHJvAf6mxwObYZK1Diw0jYnxUIh91Kunu33Y3n_EY2Naan26gDqD1kQR90NojgOeIzdPsMGXIgFy3D-zTm_mqS8Qeku6epjg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:33.315026
4612,BoredApeYachtClub,115.01,116.00770000000003,underpriced,Dumbfounded,Yellow,Golden Brown,Black T,Laser Eyes,Horns,,https://lh3.googleusercontent.com/lYWFYqsAx1u4vcmdPlB43Y5f6LAHbK63wDm2zYZ7jE2Gg4X682GUL1Kk9bz2qC4P-RVEQa4QUQXPghfdCM2RWdb6r0yeuq5bK3Kn,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:34.916708
4613,BoredApeYachtClub,73.12,73.62299999999998,underpriced,Small Grin,Orange,Death Bot,Hawaiian,Robot,,Silver Stud,https://lh3.googleusercontent.com/ounoSYjDZXy6t2gVLpV94CYGBRsY05_de-M5t8ezrbu1mJgOkmDtrp9T487yx06tplUzVUov8bnbzZtc7ML2RRCN5mt-CBxG67gxEQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:37.083119
4614,BoredApeYachtClub,50.0,91.36649999999997,underpriced,Bored,Yellow,Solid Gold,,Closed,Prussian Helmet,Silver Hoop,https://lh3.googleusercontent.com/BSE_d1xfv8_1ffnYPAcsHy2reNfAOrMErLNS-dV2bouPFY3E_KsRlqvXdSj1H_9TDzXro47BQJ1OiJSI5DxBveLo0Bi9EFGjEan0jg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:38.712790
4615,BoredApeYachtClub,73.12,157.369,underpriced,Bored Unshaven,New Punk Blue,Blue,Prison Jumpsuit,Crazy,Sea Captain's Hat,Gold Stud,https://lh3.googleusercontent.com/4I99IPn35MHb8Jgs5ObyP1wheP2HCQRt_cDKCpNTNXA3WfKwLHOXqjdVK0VTnUrkbvw9B4b8iPKOV3CfoDDjyO-ZwzA9NnlEyEaP8Kc,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:40.283951
4616,BoredApeYachtClub,228.88,131.236,overpriced,Bored Unshaven Kazoo,New Punk Blue,Zombie,Stunt Jacket,Heart,Irish Boho,Silver Hoop,https://lh3.googleusercontent.com/g0SbwWm2YXDsYbYaYImN7uyUXPRyH0rkVyxPpqqiTyzVCZ2rJ9nWO_8ffN6KYVBfw_rvBmTwzOkt8fWeNi7xqfwewdWCm2dExqZ_yQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:42.072174
4618,BoredApeYachtClub,73.12,79.37199999999999,underpriced,Bored Cigarette,Purple,White,Cowboy Shirt,Robot,Girl's Hair Pink,,https://lh3.googleusercontent.com/qoF8OMDq-gjtR1qgSLbj66JEkrI2hZlcMcXtjvsbf66gVllJ4v_zG9-0vDzrNi5TTEPcPAGYc9_rPBvMgT4hVsdFK-kYqXlrcdjx9A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:45.157995
4623,BoredApeYachtClub,73.12,79.99649999999997,underpriced,Phoneme Oh,Yellow,Cream,Prom Dress,Holographic,Seaman's Hat,,https://lh3.googleusercontent.com/Bpv_zEQ9gC6TShTNKtHe9bALxyfzV6CjKRLvCNqGSLGVCW6DmYkihvYjhHa9IqfyZ4xReK3KznM6KoMK3Sepv8Dxwg_iRtp5SiuxzQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:52.952945
4624,BoredApeYachtClub,60.0,75.24649999999997,underpriced,Bored,Gray,Black,,Sunglasses,,Silver Stud,https://lh3.googleusercontent.com/pa5RufGigAWuTRaI-cdviMVS76eOfNNrNalB0gTvprCgF5x9uUuNrOIiu5EIKNpPxDrPfnrsOSCtgAgvWd00GqMG_DbWJZtu6NmkH3I,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:54.686572
4626,BoredApeYachtClub,124.0,119.63045,overpriced,Bored,Orange,Zombie,Tuxedo Tee,Sad,Bayc Hat Black,,https://lh3.googleusercontent.com/LE6-0v-sN8cPyr0HX8PkjibCozNBheHbFpPbFNbfqYTReWMqyxfz8CIpzLbZFYZvgESaI_rjh3l5gnZNJoU8fsHks_zJx5KBOHit2_U,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:46:57.860419
4629,BoredApeYachtClub,99.0,158.248,underpriced,Bored,Blue,Black,Black T,Heart,,Gold Hoop,https://lh3.googleusercontent.com/UZKeSnu_LVWwXse2Tm7JAq0A3fMSLUrejM0U5gZ2ZWVull762ysgArhO4O1_XmCHuU4j5U3IocQ8Hu2eQ1_HTGMlhdvRCbez_mNZ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:02.485818
4636,BoredApeYachtClub,199.9,278.7955,underpriced,Bored Unshaven,New Punk Blue,Tan,Biker Vest,Bored,Laurel Wreath,,https://lh3.googleusercontent.com/K2OocdihVs6au-h2RR3S_5RggQdojSHuoWJBHz-PKwwCBmVPtzlC_AnRk2t0E9ec4T3Ihj55C-RX_9UglGbkTvZ5-Lm3YLl4zg6b,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:13.390829
4642,BoredApeYachtClub,125.01,122.25950000000003,overpriced,Bored Unshaven,Gray,Dark Brown,Caveman Pelt,Bloodshot,King's Crown,,https://lh3.googleusercontent.com/8Md0tX76kn_z4DFe0_jgzXG7RY0B_O7HA3Zco7PpNyEjPVrQp4JA828FrzQogXRxJmy3c2ZYPHSG1NHp74B4wwikUQ5x-Sla9iVJ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:22.844149
4650,BoredApeYachtClub,169.666,159.11360000000005,overpriced,Bored Unshaven,Yellow,Brown,,Angry,Horns,,https://lh3.googleusercontent.com/eKrU2TBGdzKjcr78Qvt1lYOLlbfqmPcay_er3OMdYBYuYP98yJXKx6Fcw35vtyDLgtorONEHYTyDw0fszXW5-zM9VCCmLuE5O06hTQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:40.892107
4657,BoredApeYachtClub,73.12,94.97299999999998,underpriced,Bored Cigar,Blue,Dmt,Guayabera,Closed,,,https://lh3.googleusercontent.com/kYIQpn3jSg0sVU4kttKZh9ximAWzbxINzTxR3qJNw75orNDmlD7ytNCO5jCjL1j2iMqpZjQUdCrUy8bXoS_RRStCAQfOVH8oahgZ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:52.269816
4659,BoredApeYachtClub,73.12,76.48599999999996,underpriced,Bored Unshaven,Purple,Dark Brown,Tanktop,Holographic,Short Mohawk,Silver Hoop,https://lh3.googleusercontent.com/nRuxhqkW_1foF1pc2Ot9FNE-4p-oM_-7qcil5lbxsv1Na0eOdwx620BnejKdGNdHBc9t_VRBycYdoYUqWdKj0xpggsIWbxOfaCeAvYQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:47:55.556628
4664,BoredApeYachtClub,123.456,107.02589999999998,overpriced,Bored,Orange,Cheetah,Tie Dye,Closed,Sea Captain's Hat,Gold Hoop,https://lh3.googleusercontent.com/pqRc_qSdBbJTywwenks28NiXrJKxx8g6CtItrp3MIfTndcfYpk_MjZ0du-8X3bKxg0Tjg6s4WPQ2fgKri5WBa-oaXdRFiyr2SrDp,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:03.433807
4665,BoredApeYachtClub,95.01,94.5895,overpriced,Grin Gold Grill,Yellow,Cheetah,Toga,3d,Cowboy Hat,,https://lh3.googleusercontent.com/cDM_Ygnx0uT_-IE_6yDP3Q1AP3GLq3hZSXvB6iZ6AKOSjyUwW3dkrkEPCj8KCIcwE5vhUn_79miF2B2xOGIJbhzDSafGaPja5eblXQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:05.102491
4671,BoredApeYachtClub,188.88,95.56800000000001,overpriced,Bored,Aquamarine,Black,,Sleepy,Party Hat 1,Gold Stud,https://lh3.googleusercontent.com/Q4uXff5hD6T91FlaDiqZTpMu-kEgwx6IcUHXsWF_Moq5u6VOvfqKuIXN2_StL78LNiA1YW3e16vnrLq_zqvfOMtK7PLy9AcKGxWr,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:15.381436
4679,BoredApeYachtClub,95.01,102.99000000000001,underpriced,Grin Gold Grill,Orange,Pink,Toga,Bored,Army Hat,,https://lh3.googleusercontent.com/CAUGGR-MMuV8RB7X2W2xxMGC2VQAwS9s8nXqwZSuA_JDAiFDxB81KKt4A14I5XrbbZt9ZYGETQiduodBF7ic_wqVRNkotDsLDTXr,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:27.849824
4680,BoredApeYachtClub,60.0,63.8745,underpriced,Bored Unshaven Cigarette,Orange,Brown,Vietnam Jacket,Bored,Party Hat 2,,https://lh3.googleusercontent.com/aDdj_H1D7c_Y9PUSwYZMvKLaeh17QRiIjGeC2WRtI1UIsaplXp3SoUIFAR7GuVyZF0hXYqUPmVOikDGDTIyRpM8Bt9Y6ddaT3qyL,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:29.319626
4685,BoredApeYachtClub,90.01,85.8945,overpriced,Bored Unshaven,Gray,Black,Space Suit,Hypnotized,Army Hat,,https://lh3.googleusercontent.com/6jKZhOH-yWNhaRKHq0XJfSfqrqDknJEVSOVN1HlzWJ4iBdUIfZBlG9LYltPwttbGiq4VJs8cl0xiah7uEbXutfd9j9V9_jOBzhE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:37.311286
4689,BoredApeYachtClub,79.0,87.11800000000001,underpriced,Bored,Yellow,Black,Black Holes T,Sunglasses,Commie Hat,,https://lh3.googleusercontent.com/cgxWZcU0sN-oLrOQJUUdrgHQOyZXf8OG5tSeHnnUiW1g756g16Fe7N1r2UEHwfT9hvzg4qFkhYevxBrUWQLnYOiqBdHy03DMfUY0PA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:43.572325
4691,BoredApeYachtClub,85.01,84.4155,overpriced,Grin Multicolored,New Punk Blue,Red,,Closed,,,https://lh3.googleusercontent.com/wElbjTM_YY-aVwfXaAqehGKJIQnO1JuG8q1ypGUaeKe9hsyZBjbALGzyZuIbgLZg1iO3ZnUF2ESsglCJOTlxgL4iYj866wxfzqW5Yg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:48:46.804499
4702,BoredApeYachtClub,105.0,97.53049999999999,overpriced,Bored Unshaven Cigarette,Orange,Blue,Black T,3d,Faux Hawk,,https://lh3.googleusercontent.com/vPdmPAfZ1HMRhuEnsmrZcBy3q-gaoXh3eG-nW1vE_Ok9lJMXqbSMKwUSzPdQkNbWwD9obMhnds8HvYyJ0ugQS3mZ2n5YDRPFtvepWw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:03.970345
4708,BoredApeYachtClub,73.12,96.98015,underpriced,Phoneme L,Orange,Blue,Striped Tee,Coins,Sushi Chef Headband,Silver Stud,https://lh3.googleusercontent.com/q-fC12J8lmyWjhcEbGo2JfytMpTS_itVr1f5qquzWfKkEHs6ZQ1tXcDPMkcTDLirNmm_swqMnInoeoPhbVs3xxMsyEHGNnU1L85UOQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:13.402705
4715,BoredApeYachtClub,86.3,87.56649999999998,underpriced,Dumbfounded,Yellow,Death Bot,Bayc T Black,Eyepatch,,Diamond Stud,https://lh3.googleusercontent.com/h8PRm_IZgZCq26mxjOcR3tvPgigbUQvCrFqCiDoyRYZsCl3RbXHgigcjzeNQ23K-DY2cluq0GOnJr1rssHDPPgUi4Lhe0dN3HAh9gCc,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:24.478408
4717,BoredApeYachtClub,73.12,95.78399999999996,underpriced,Bored,Yellow,Blue,Sleeveless Logo T,3d,Prussian Helmet,Silver Hoop,https://lh3.googleusercontent.com/C2JRlb6xyHB2u4_vnzyteFnZsu6VPtX_FhqCJIHKzM1z1TqpP8aXI2IoDRvWhnRoizRtWjYriLmAr191kGkW2eXHBcZ_vW43pH3m,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:27.739835
4718,BoredApeYachtClub,73.12,122.44049999999997,underpriced,Bored,New Punk Blue,Tan,Hip Hop,Hypnotized,,Gold Stud,https://lh3.googleusercontent.com/XWeas8OnLnzSsNDmh79bDpafosMCEbWol1OHtYYUnI6J8Lp4yMUDhBrUKgwkbiD2aTNeiZ9YCxj_eqtTaxscTHm67y9yNvgs3OY3bw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:29.297961
4722,BoredApeYachtClub,84.3,105.14514999999999,underpriced,Rage,New Punk Blue,Robot,Bayc T Black,Closed,Fisherman's Hat,,https://lh3.googleusercontent.com/5otSpBLXiS_3Fkjn-S6OOGm5JTkNuuVnuFo-jVdvuUKpFTz6xo57n8chpNg8t3PSsZuU3EUyIUOqdh1hFWpqu9ieMHpTlFxyO7D1,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:35.519522
4723,BoredApeYachtClub,125.01,112.03750000000002,overpriced,Bored Unshaven,Orange,Golden Brown,Black Holes T,Closed,King's Crown,,https://lh3.googleusercontent.com/abGsVMAp8xSzEKajWoC2sM-xt6Gs0jW9xMQEqlOCkZbZsOgqS_xsE0sHKFU-Ht_sKfzJIVeSE9zFNVxiyQkAQuhl2_77560hQKjK,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:37.083760
4724,BoredApeYachtClub,98.0,94.924,overpriced,Bored,Purple,Cream,Puffy Vest,Zombie,,,https://lh3.googleusercontent.com/t_E1EgYXhSTFbWeSdK4DxlE3nODporLKyJ9T-fXhtMPAWslI9Lh9xZkv72iCYVldW_CU1EqcNHQR3uXEa_nP_9QZZKnkthf5H1ZDQQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:38.755580
4727,BoredApeYachtClub,73.12,115.80799999999995,underpriced,Bored Unshaven,Aquamarine,Red,Biker Vest,Robot,S&m Hat,Silver Stud,https://lh3.googleusercontent.com/-JZDCjgIH78pqy09bRVouOMaPZSpCSupHQbt3U3-f1frqT2W2dmIPQUnAp3YlhMIX8Pp3GmC6AOLlW1SywjZivDHON2FnKM7_Cy2,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:43.391189
4728,BoredApeYachtClub,85.01,95.809,underpriced,Grin Multicolored,Orange,Dmt,Guayabera,Bored,,,https://lh3.googleusercontent.com/-XKX2LEwHHZoqdraqrAeUYpoutF1FFCnb-H42cs6rNADhvL-kPAoF1007E2SX_i7HiD6xJF-7-n482-gC8bVviY3uM3ourmQxGF4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:44.989322
4732,BoredApeYachtClub,73.12,78.09899999999996,underpriced,Bored,Purple,Robot,Smoking Jacket,X Eyes,Party Hat 2,,https://lh3.googleusercontent.com/ZQysLUWAanJ3-3Bj7jAF5sWrmuxD--xZNP2Gh9ayh1lUGGS3jJHz8dDryeZwtjXebHKemhdv5a3-aVJQ42IQBrXV5fvH_6DwKsvElGA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:49:51.601370
4739,BoredApeYachtClub,85.01,85.16550000000001,underpriced,Grin Multicolored,Aquamarine,Zombie,Bone Tee,Scumbag,,,https://lh3.googleusercontent.com/DNxyWJLCDrRCLbxbFC94t39g5Zt07g4bTincychYvwFnmgZreHXGS3fxoxxud5oV4yOJo0VdPW9Fq8ckgvzGAIXKHXhnQG4w5qxzMg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:02.693338
4743,BoredApeYachtClub,160.01,184.80700000000007,underpriced,Bored Cigarette,Orange,Trippy,Vietnam Jacket,Heart,Party Hat 2,,https://lh3.googleusercontent.com/0ckpIA4YLbhyp7zX5XHq51cL8y5xDG9k_A1QyAqHsnCf_m1CTCF9S7kEGaRlTiiWx_fKH2YgFngshgDmQ1uzbuPFhzwB0-VJnHnODw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:08.754928
4744,BoredApeYachtClub,84.3,102.18899999999998,underpriced,Bored Cigarette,Gray,Robot,Hip Hop,Bloodshot,Army Hat,,https://lh3.googleusercontent.com/Se56UpxSEoNxqqZ1L313tHvEEf8FJmUlAMc2XPFkLbOQYSTK-js-WXoRU7JPHITK3C4JnKKw_PGLobMQ-BI1uERvWJpgEElQMzF5qQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:10.338122
4746,BoredApeYachtClub,288.0,215.51349999999996,overpriced,Bored Unshaven Dagger,Aquamarine,Tan,Wool Turtleneck,Eyepatch,Fez,,https://lh3.googleusercontent.com/LFcMPAvS1uQKBYce5amxSov-tGk-9tIus34NcCDdQpBqNgQmJRvL_WP-4p9fOkPCX0T9Sun-9XP5jFk2p7VuOxjiTvwha7CNQ4oU,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:13.482308
4747,BoredApeYachtClub,73.12,73.6425,underpriced,Bored Bubblegum,Gray,Brown,Caveman Pelt,Bored,Short Mohawk,Silver Hoop,https://lh3.googleusercontent.com/JC0bILKmonCPgyfUPWtKlfc4ql1Tyjg5kB1CZSYFrpvBg19gq3_plBhIdhWcMsuKblNnennd90bJasuEZEBddb9gUkL8pF0HX28aRQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:15.184341
4753,BoredApeYachtClub,150.0,153.50650000000002,underpriced,Phoneme Oh,Orange,Pink,Hip Hop,Blindfold,Cowboy Hat,,https://lh3.googleusercontent.com/XhMkYP5g4cqkZtfsLk5RZpjs1aA63QPg1wUvnAtuGPb17eiSxL2MZ5dx49OpXVNAc1guHMO2NKHDLUFTIwJ4bpZEhKIF1Dl4i3uu,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:24.346133
4756,BoredApeYachtClub,79.0,92.5945,underpriced,Bored Cigarette,New Punk Blue,Dark Brown,Black Suit,Scumbag,Seaman's Hat,,https://lh3.googleusercontent.com/BZc-qPMWf9_9Luy0jN3tsE50e1-QPKoiOXcpJHCSX2Vx0JGSvUTPeWzXtr2OtAEOpIEXtvfqxKUD-ipE4xGMhWe0cFJItb4iG6e1Qg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:29.108063
4764,BoredApeYachtClub,85.01,91.5975,underpriced,Grin Multicolored,Purple,Robot,Rainbow Suspenders,Bored,Bayc Hat Red,,https://lh3.googleusercontent.com/7zTMewZPQ-9N8OSXn12TRnN5V8IkbUIVJ3xCYxREENajUL6pMGEIPppXhjbDizl5lbJJM9KqT74GUKbzj2u6TepgcFcudIy5nX-_,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:41.278747
4769,BoredApeYachtClub,240.0,189.87550000000002,overpriced,Bored,New Punk Blue,Blue,,Heart,Vietnam Era Helmet,Silver Stud,https://lh3.googleusercontent.com/mdLlOSWJATsi8j0jm2jfpcgxUyqiZbjmMNhRxUyKy_RCDKGDeQkAEIo_XnkSk0vjKTgIVl5BdEoy0s0zVWeSqwlT92nH0h7grQFtzQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:50:49.567469
4779,BoredApeYachtClub,999.0,723.0685000000001,overpriced,Phoneme Wah,Purple,Black,Leather Jacket,Holographic,S&m Hat,Silver Hoop,https://lh3.googleusercontent.com/npZFLvjvSNbyKGr_55MgJxY5_2nukl3TfEFGfpHaauP30oRczxUiGK3P6_Ehv9Y6C7UJY7idiqvXYueQSPaAhywqetssCOHRUG2tsTA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:05.442354
4792,BoredApeYachtClub,115.01,108.41450000000002,overpriced,Bored Unshaven,Aquamarine,Dark Brown,Toga,Laser Eyes,Halo,,https://lh3.googleusercontent.com/2AO0nZHvrvLfszN66GHdhiWe5szVF-1F90nfKWiYngGbADUQYOn4UlnK2TUJsncwe6kXX01QMhWwB0r5nqlSzAp55cuTBEzkORHA9SE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:25.805908
4795,BoredApeYachtClub,73.12,93.43699999999998,underpriced,Bored Kazoo,Orange,Brown,Leather Jacket,Crazy,Cowboy Hat,,https://lh3.googleusercontent.com/dIrN5_nlfcr7FJYdXsMo5tVAAnpFX0dTMEdIKH2vsqMyHthEUVvtJBuAVquBRwe7A5WVv3GJtKwqBznyICTacVnw6CW5sLW7X7v8c98,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:30.641991
4802,BoredApeYachtClub,104.88,99.0385,overpriced,Bored,Gray,Brown,Smoking Jacket,Holographic,Stuntman Helmet,Silver Hoop,https://lh3.googleusercontent.com/x9TkQRivvrC80nCEWVxniAMAgNLhu_7qqAFETLU4_zOUmLO0t1cGaP-6iTCUEj41C-u_hfe6Ks9zg4qRu3eHqJ_gb6oH11mbIQZ2,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:41.840466
4803,BoredApeYachtClub,73.12,102.64799999999998,underpriced,Bored,Yellow,Tan,Bayc T Red,Sunglasses,Irish Boho,Silver Stud,https://lh3.googleusercontent.com/LN3148Ux2o5tWMBHW142TsZh2kZDlE6s8_QMvjqKRpO31iH9YtpDQyRUpqdAWV8PGxli5wjJDt_x0LmORDq3NzRvo4oKKC3ZSc7xyA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:43.384003
4808,BoredApeYachtClub,85.01,84.6655,overpriced,Grin Multicolored,Aquamarine,Cream,Bone Tee,3d,,,https://lh3.googleusercontent.com/RFKsrZYmL_vCout5L5zge5P6nrTlGykBF2LCL7ZQ0ixxUtOYEvBsQD9WD8gzpYGvkjE73ek7nzoOw5gN3Xt39Nb40JB4D9fq7OTB,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:51.027597
4810,BoredApeYachtClub,85.5,90.0995,underpriced,Bored Unshaven Pipe,Yellow,Death Bot,Prom Dress,3d,Sea Captain's Hat,,https://lh3.googleusercontent.com/Pf4GA7cMhu9wXEHVdVa33L4Udy4EHAua4LWxpRkwkK5pALYU0j9pLEsI4e3aNbog_-JvbTkgw1FQ2s0nNxci25_v9gCBC-8-arqn8w,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:51:54.436588
4816,BoredApeYachtClub,199.0,110.32149999999999,overpriced,Bored,Yellow,Dark Brown,Navy Striped Tee,Cyborg,Beanie,,https://lh3.googleusercontent.com/lWrU6RZllhrUFwwtyC1ZvHBeMapqOnP7HAELpDa0E4lm9QrSiMmc0kCgO1w0xSOIDn_Z6iouEZqXX8a_yWkHlIw_e7BCILJtA7vZYA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:52:04.150844
4820,BoredApeYachtClub,86.3,88.46799999999998,underpriced,Bored Unshaven Cigarette,Gray,Death Bot,Puffy Vest,Bored,Stuntman Helmet,,https://lh3.googleusercontent.com/tSD5lIcOBByrSC0Szq6FEctBjennHllxxsMQruAiNstDaBjxVUlkXbH0T5S0o_C8wmT0S1ruWsqNhS3MEqJPUhjpartM11ia04QEVg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:52:10.293515
4842,BoredApeYachtClub,688.888,107.1165,overpriced,Bored,Blue,Pink,,Bloodshot,Beanie,,https://lh3.googleusercontent.com/Cs0Aw7XEQk-72fNi8EphlkdHxy6J_9_pJeNIdCcM4e23eNt_AX4In_5yeR-W2Vsz2aGVFsxq2iixXgSrss2X8b7Qub9WTKNfhf6dgi8,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:52:44.119282
4843,BoredApeYachtClub,95.01,100.92299999999999,underpriced,Grin Diamond Grill,Yellow,Red,Bone Necklace,Bored,,,https://lh3.googleusercontent.com/qZgmM0RriKW_7gXAax9C_lcZjuUoLx2ojzZXPwKJ16WfCd4lxHtSvVWR2Jv1sa12WcPEeXylDBSKIT9lUFsb8t0-SJdFO4DwuD85,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:52:45.780949
4846,BoredApeYachtClub,95.01,97.73599999999996,underpriced,Grin Diamond Grill,Yellow,Zombie,Hawaiian,Bloodshot,Bunny Ears,,https://lh3.googleusercontent.com/Oe5NtaToxAeaW1WVIKxH1sD-Ms64K3LjtKjmfCVfGGwKsIQcpcDqxFQQIQ1nxy-zdHdtqMFJlJ35cOu1TdjGE84zeg7YtrQdRv9DBw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:52:50.458099
